p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,injury_rate,minutes_per_game,experience_years,bmi_class
mariolemina,2017,24,320,1806.0,25,31,5293.0,74,1993-09-01,183.8333333333333,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,24,,,,,,24.60938559553645,3.0,3.0,,,,4.266666666666667,69.46153846153847,24,Normal
mariolemina,2018,127,320,1697.0,21,23,5293.0,74,1993-09-01,183.8333333333333,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,25,1806.0,25.0,72.24,24.0,25.0,24.60938559553645,3.0,3.0,0.0,320.0,24.0,4.266666666666667,77.13636363636364,25,Normal
mariolemina,2020,54,320,1790.0,28,30,5293.0,74,1993-09-01,183.8333333333333,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder,27,3503.0,46.0,76.15217391304348,75.5,23.0,24.60938559553645,3.0,3.0,1.0,640.0,127.0,4.266666666666667,61.724137931034484,27,Normal
mariovrancic,2019,79,114,700.0,20,29,700.0,20,1989-05-23,187.0,78.0,Bosnia Herzegovina,Medium/Medium,54.833333333333336,70.0,72.0,Midfielder,30,,,,,,22.305470559638533,3.0,3.0,,,,5.428571428571429,33.333333333333336,30,Normal
marknoble,2016,49,152,2493.0,30,32,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,29,,,,,,23.719609250647608,4.0,3.0,,,,1.0482758620689656,80.41935483870968,29,Normal
marknoble,2017,15,152,2525.0,29,33,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,30,2493.0,30.0,83.1,49.0,30.0,23.719609250647608,4.0,3.0,0.0,152.0,49.0,1.0482758620689656,84.16666666666667,30,Normal
marknoble,2018,11,152,2425.0,31,35,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,31,5018.0,59.0,85.05084745762711,32.0,29.5,23.719609250647608,4.0,3.0,0.0,304.0,15.0,1.0482758620689656,75.78125,31,Normal
marknoble,2019,37,152,2786.0,33,35,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,32,7443.0,90.0,82.7,25.0,30.0,23.719609250647608,4.0,3.0,0.0,456.0,11.0,1.0482758620689656,81.94117647058823,32,Normal
marknoble,2020,40,152,773.0,21,32,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,33,10229.0,123.0,83.16260162601625,28.0,30.75,23.719609250647608,4.0,3.0,0.0,608.0,37.0,1.0482758620689656,35.13636363636363,33,Normal
markoarnautovic,2017,13,111,2469.0,31,32,7433.0,91,1989-04-19,192.0,83.0,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward,28,,,,,,22.51519097222222,3.0,2.0,,,,1.2065217391304348,77.15625,28,Normal
markoarnautovic,2018,77,111,2067.0,28,28,7433.0,91,1989-04-19,192.0,83.0,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward,29,2469.0,31.0,79.64516129032258,13.0,31.0,22.51519097222222,3.0,2.0,0.0,111.0,13.0,1.2065217391304348,71.27586206896552,29,Normal
markogrujic,2016,88,176,63.0,5,17,91.0,8,1996-04-13,191.0,83.6,Serbia,Medium/Medium,64.6,76.4,73.4,Midfielder,20,,,,,,22.916038485787123,3.0,3.0,,,,19.555555555555557,10.5,20,Normal
markushenriksen,2016,81,81,686.0,15,23,686.0,15,1992-07-25,187.0,79.66666666666667,Norway,High/Medium,65.5,77.5,72.83333333333333,Midfielder,24,,,,,,22.78208317843423,3.5,3.0,,,,5.0625,42.875,24,Normal
markussuttner,2018,7,206,0.0,0,1,1248.0,14,1987-04-16,179.0,73.16666666666667,Austria,High/Medium,71.33333333333333,69.16666666666667,72.0,Defender,31,,,,,,22.83532557244364,3.5,1.0,,,,13.733333333333333,0.0,31,Normal
marouanefellaini,2017,152,196,682.0,16,16,3217.0,57,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.0,88.16666666666667,77.5,Midfielder,30,,,,,,22.58475927303645,3.0,3.0,,,,3.3793103448275863,40.11764705882353,30,Normal
marouanefellaini,2018,44,196,816.0,14,17,3217.0,57,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.0,88.16666666666667,77.5,Midfielder,31,682.0,16.0,42.625,152.0,16.0,22.58475927303645,3.0,3.0,1.0,196.0,152.0,3.3793103448275863,54.4,31,Normal
martenderoon,2016,17,67,2917.0,33,35,2917.0,33,1991-03-29,185.0,76.0,Netherlands,Medium/Medium,66.33333333333333,79.66666666666667,76.16666666666667,Midfielder,25,,,,,,22.205989773557334,3.0,3.0,,,,1.9705882352941178,85.79411764705883,25,Normal
martincranie,2017,57,348,190.0,3,16,190.0,3,1986-09-26,183.0,78.0,England,Low/Medium,62.4,70.4,67.4,Defender,31,,,,,,23.291229956104985,2.5,1.0,,,,87.0,47.5,31,Normal
martinkelly,2018,24,142,1175.0,13,34,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,28,,,,,,21.106877552698663,2.5,1.0,,,,1.8205128205128205,83.92857142857143,28,Normal
martinkelly,2019,66,142,1630.0,19,30,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,29,1175.0,13.0,90.3846153846154,24.0,13.0,21.106877552698663,2.5,1.0,0.0,142.0,24.0,1.8205128205128205,81.5,29,Normal
martinkelly,2020,52,142,6.0,1,25,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,30,2805.0,32.0,87.65625,45.0,16.0,21.106877552698663,2.5,1.0,0.0,284.0,66.0,1.8205128205128205,3.0,30,Normal
martinolsson,2017,25,25,3309.0,36,36,4627.0,51,1988-05-17,178.0,81.0,Sweden,High/Medium,80.6,75.0,74.0,Defender,29,,,,,,25.5649539199596,3.5,1.0,,,,0.4807692307692308,89.43243243243244,29,Overweight
masongreenwood,2018,14,92,130.0,3,3,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward,17,,,,,,19.937381852551983,3.5,2.0,,,,1.393939393939394,32.5,17,Normal
masongreenwood,2019,15,92,1420.0,31,37,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward,18,130.0,3.0,43.333333333333336,14.0,3.0,19.937381852551983,3.5,2.0,0.0,92.0,14.0,1.393939393939394,44.375,18,Normal
masongreenwood,2020,63,92,1913.0,31,35,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward,19,1550.0,34.0,45.588235294117645,14.5,17.0,19.937381852551983,3.5,2.0,0.0,184.0,15.0,1.393939393939394,59.78125,19,Normal
masonholgate,2017,54,128,1255.0,15,27,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,21,,,,,,20.603780345785182,3.0,1.0,,,,1.3617021276595744,78.4375,21,Normal
masonholgate,2018,17,128,432.0,5,8,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,22,1255.0,15.0,83.66666666666667,54.0,15.0,20.603780345785182,3.0,1.0,0.0,128.0,54.0,1.3617021276595744,72.0,22,Normal
masonholgate,2019,8,128,2174.0,27,34,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,23,1687.0,20.0,84.35,35.5,10.0,20.603780345785182,3.0,1.0,0.0,256.0,17.0,1.3617021276595744,77.64285714285714,23,Normal
masonholgate,2020,49,128,2408.0,28,31,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,24,3861.0,47.0,82.14893617021276,26.33333333333333,15.666666666666666,20.603780345785182,3.0,1.0,0.0,384.0,8.0,1.3617021276595744,83.03448275862068,24,Normal
masonmount,2019,4,25,3001.0,37,38,6043.0,73,1999-01-10,176.2,63.8,England,High/Medium,70.8,50.2,70.2,Midfielder,20,,,,,,20.54986014499569,3.5,3.0,,,,0.33783783783783783,78.97368421052632,20,Normal
massadiohaidara,2017,51,82,8.0,1,7,8.0,1,1992-12-02,179.66666666666666,75.66666666666667,France,High/High,74.66666666666667,74.16666666666667,69.66666666666667,Defender,25,,,,,,23.440646287187505,4.0,1.0,,,,41.0,4.0,25,Normal
matejvydra,2019,29,61,882.0,19,28,2708.0,61,1992-05-01,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82.0,60.5,72.83333333333333,Forward,27,,,,,,22.53471918944886,3.5,2.0,,,,0.9838709677419355,44.1,27,Normal
matejvydra,2020,32,61,1459.0,28,33,2708.0,61,1992-05-01,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82.0,60.5,72.83333333333333,Forward,28,882.0,19.0,46.42105263157895,29.0,19.0,22.53471918944886,3.5,2.0,0.0,61.0,29.0,0.9838709677419355,50.310344827586206,28,Normal
mateokovacic,2018,31,281,1809.0,32,36,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,24,,,,,,24.6115684912195,4.0,3.0,,,,3.087912087912088,54.81818181818182,24,Normal
mateokovacic,2019,116,281,2188.0,31,34,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,25,1809.0,32.0,56.53125,31.0,32.0,24.6115684912195,4.0,3.0,0.0,281.0,31.0,3.087912087912088,68.375,25,Normal
mateokovacic,2020,33,281,1898.0,27,30,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,26,3997.0,63.0,63.44444444444444,73.5,31.5,24.6115684912195,4.0,3.0,0.0,562.0,116.0,3.087912087912088,67.78571428571429,26,Normal
mateuszklich,2020,2,9,2506.0,35,36,2506.0,35,1990-06-13,182.66666666666663,78.5,Poland,High/Medium,63.333333333333336,65.16666666666667,71.83333333333333,Midfielder,30,,,,,,23.52616015770687,3.5,3.0,,,,0.25,69.61111111111111,30,Normal
mathieudebuchy,2016,61,444,16.0,1,1,16.0,1,1985-07-28,176.5,76.0,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender,31,,,,,,24.39631166288149,3.5,1.0,,,,222.0,8.0,31,Normal
mathieudebuchy,2017,181,444,0.0,0,1,16.0,1,1985-07-28,176.5,76.0,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender,32,16.0,1.0,16.0,61.0,1.0,24.39631166288149,3.5,1.0,0.0,444.0,61.0,222.0,0.0,32,Normal
mathieuflamini,2016,46,91,305.0,10,26,305.0,10,1984-03-07,178.0,67.0,France,Medium/High,67.0,77.5,76.5,Midfielder,32,,,,,,21.146319909102385,3.5,3.0,,,,8.272727272727273,27.727272727272727,32,Normal
mattdoherty,2018,21,78,3307.0,38,38,7616.0,91,1992-01-16,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender,26,,,,,,26.47317385049817,3.5,1.0,,,,0.8478260869565217,84.7948717948718,26,Overweight
mattdoherty,2019,18,78,2990.0,36,37,7616.0,91,1992-01-16,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender,27,3307.0,38.0,87.02631578947368,21.0,38.0,26.47317385049817,3.5,1.0,0.0,78.0,21.0,0.8478260869565217,80.8108108108108,27,Overweight
mattdoherty,2020,39,78,1319.0,17,28,7616.0,91,1992-01-16,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender,28,6297.0,74.0,85.0945945945946,19.5,37.0,26.47317385049817,3.5,1.0,0.0,156.0,18.0,0.8478260869565217,73.27777777777777,28,Overweight
matteodarmian,2018,99,117,464.0,6,16,2336.0,31,1989-12-02,182.0,70.0,Italy,Low/High,74.16666666666667,71.66666666666667,78.0,Defender,29,,,,,,21.132713440405748,3.0,1.0,,,,3.65625,66.28571428571429,29,Normal
matthewconnolly,2018,82,82,0.0,0,1,0.0,0,1987-09-24,188.0,84.0,England,Medium/High,60.4,74.2,67.6,Defender,31,,,,,,23.766410140334997,3.5,1.0,,,,82.0,0.0,31,Normal
matthewlowton,2017,18,277,2425.0,26,34,12543.0,134,1989-06-09,180.3333333333333,78.0,England,High/High,71.5,75.0,75.5,Defender,28,,,,,,23.98515790228953,4.0,1.0,,,,2.051851851851852,89.81481481481481,28,Normal
matthewlowton,2018,27,277,1853.0,21,35,12543.0,134,1989-06-09,180.3333333333333,78.0,England,High/High,71.5,75.0,75.5,Defender,29,2425.0,26.0,93.26923076923076,18.0,26.0,23.98515790228953,4.0,1.0,0.0,277.0,18.0,2.051851851851852,84.22727272727273,29,Normal
matthewlowton,2019,208,277,1615.0,17,26,12543.0,134,1989-06-09,180.3333333333333,78.0,England,High/High,71.5,75.0,75.5,Defender,30,4278.0,47.0,91.02127659574468,22.5,23.5,23.98515790228953,4.0,1.0,0.0,554.0,27.0,2.051851851851852,89.72222222222223,30,Normal
matthewlowton,2020,24,277,3230.0,34,36,12543.0,134,1989-06-09,180.3333333333333,78.0,England,High/High,71.5,75.0,75.5,Defender,31,5893.0,64.0,92.078125,84.33333333333333,21.33333333333333,23.98515790228953,4.0,1.0,1.0,831.0,208.0,2.051851851851852,92.28571428571429,31,Normal
matthewpennington,2016,161,161,190.0,3,9,190.0,3,1994-10-06,185.0,77.0,England,Medium/Medium,63.2,68.8,65.6,Defender,22,,,,,,22.4981738495252,3.0,1.0,,,,40.25,47.5,22,Normal
mattphillips,2016,118,175,2264.0,27,28,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,25,,,,,,22.39541341933172,3.0,3.0,,,,1.9230769230769231,80.85714285714286,25,Normal
mattphillips,2017,36,175,2197.0,30,31,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,26,2264.0,27.0,83.85185185185185,118.0,27.0,22.39541341933172,3.0,3.0,0.0,175.0,118.0,1.9230769230769231,70.87096774193549,26,Normal
mattphillips,2020,21,175,1937.0,33,34,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,29,4461.0,57.0,78.26315789473684,77.0,28.5,22.39541341933172,3.0,3.0,0.0,350.0,36.0,1.9230769230769231,56.970588235294116,29,Normal
mattritchie,2017,75,306,2932.0,35,38,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,28,,,,,,24.644682489673038,3.5,3.0,,,,2.8333333333333335,81.44444444444444,28,Normal
mattritchie,2018,17,306,3050.0,36,36,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,29,2932.0,35.0,83.77142857142857,75.0,35.0,24.644682489673038,3.5,3.0,0.0,306.0,75.0,2.8333333333333335,82.43243243243244,29,Normal
mattritchie,2019,155,306,1383.0,18,20,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,30,5982.0,71.0,84.25352112676056,46.0,35.5,24.644682489673038,3.5,3.0,0.0,612.0,17.0,2.8333333333333335,72.78947368421052,30,Normal
mattritchie,2020,59,306,1422.0,18,30,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,31,7365.0,89.0,82.75280898876404,82.33333333333333,29.666666666666668,24.644682489673038,3.5,3.0,1.0,918.0,155.0,2.8333333333333335,74.84210526315789,31,Normal
matttargett,2016,200,302,394.0,5,7,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,21,,,,,,20.902385858042937,3.0,1.0,,,,3.3555555555555556,65.66666666666667,21,Normal
matttargett,2017,27,302,172.0,2,6,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,22,394.0,5.0,78.8,200.0,5.0,20.902385858042937,3.0,1.0,1.0,302.0,200.0,3.3555555555555556,57.333333333333336,22,Normal
matttargett,2018,13,302,1257.0,16,28,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,23,566.0,7.0,80.85714285714286,113.5,3.5,20.902385858042937,3.0,1.0,0.0,604.0,27.0,3.3555555555555556,73.94117647058823,23,Normal
matttargett,2019,61,302,2458.0,28,30,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,24,1823.0,23.0,79.26086956521739,80.0,7.666666666666667,20.902385858042937,3.0,1.0,0.0,906.0,13.0,3.3555555555555556,84.75862068965517,24,Normal
matttargett,2020,1,302,3590.0,38,38,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender,25,4281.0,51.0,83.94117647058823,75.25,12.75,20.902385858042937,3.0,1.0,0.0,1208.0,61.0,3.3555555555555556,92.05128205128206,25,Normal
mattyjames,2017,412,742,1040.0,13,15,1053.0,15,1991-07-22,180.0,81.66666666666667,England,Medium/Medium,59.16666666666666,67.83333333333333,69.5,Midfielder,26,,,,,,25.20576131687243,3.0,3.0,,,,46.375,74.28571428571429,26,Overweight
maxaarons,2019,16,16,3420.0,36,36,3420.0,36,2000-01-04,177.33333333333334,70.33333333333333,England,High/Medium,81.0,62.0,67.66666666666667,Defender,19,,,,,,22.365594437220867,3.5,1.0,,,,0.43243243243243246,92.43243243243244,19,Normal
maximelemarchand,2018,14,319,2372.0,26,34,2504.0,28,1989-10-11,185.0,77.33333333333333,France,Medium/High,70.66666666666667,75.66666666666667,74.0,Defender,29,,,,,,22.595568541514485,3.5,1.0,,,,11.0,87.85185185185185,29,Normal
maxlowe,2020,11,19,576.0,8,33,576.0,8,1997-05-11,175.0,74.0,England,Medium/Medium,71.8,61.8,64.8,Defender,23,,,,,,24.163265306122447,3.0,1.0,,,,2.111111111111111,64.0,23,Normal
maxmeyer,2018,26,67,1508.0,29,35,2217.0,46,1995-09-18,173.0,68.0,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder,23,,,,,,22.72043837081092,3.5,3.0,,,,1.425531914893617,50.266666666666666,23,Normal
maxmeyer,2019,11,67,709.0,17,33,2217.0,46,1995-09-18,173.0,68.0,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder,24,1508.0,29.0,52.0,26.0,29.0,22.72043837081092,3.5,3.0,0.0,67.0,26.0,1.425531914893617,39.388888888888886,24,Normal
mayayoshida,2017,37,82,2171.0,24,32,6549.0,72,1988-08-24,189.0,78.16666666666667,Japan,Medium/High,60.16666666666666,73.0,74.0,Defender,29,,,,,,21.88255274675028,3.5,1.0,,,,1.1232876712328768,86.84,29,Normal
mayayoshida,2018,45,82,1595.0,17,29,6549.0,72,1988-08-24,189.0,78.16666666666667,Japan,Medium/High,60.16666666666666,73.0,74.0,Defender,30,2171.0,24.0,90.45833333333331,37.0,24.0,21.88255274675028,3.5,1.0,0.0,82.0,37.0,1.1232876712328768,88.61111111111111,30,Normal
mbayediagne,2020,6,20,1244.0,16,18,1244.0,16,1991-10-28,191.0,86.0,Senegal,Medium/Low,62.333333333333336,71.66666666666667,75.0,Forward,29,,,,,,23.573915188728375,2.5,2.0,,,,1.1764705882352942,73.17647058823529,29,Normal
meritanshabani,2020,404,826,0.0,0,3,0.0,0,1999-03-15,185.0,73.33333333333333,Germany,Medium/Medium,65.66666666666667,53.333333333333336,62.333333333333336,Midfielder,21,,,,,,21.426832237643044,3.0,3.0,,,,826.0,0.0,21,Normal
michaelcarrick,2017,122,122,114.0,2,9,1807.0,25,1981-07-28,188.0,74.0,England,Low/Medium,50.0,67.0,80.33333333333333,Midfielder,36,,,,,,20.937075599818925,2.5,3.0,,,,4.6923076923076925,38.0,36,Normal
michaeldawson,2016,148,148,1829.0,22,24,1829.0,22,1983-11-18,188.0,76.0,England,Medium/High,30.33333333333333,71.0,73.16666666666667,Defender,33,,,,,,21.50294250792214,3.5,1.0,,,,6.434782608695652,79.52173913043478,33,Normal
michaelhefele,2017,215,580,39.0,2,11,39.0,2,1990-09-01,192.0,91.0,Germany,Medium/High,49.333333333333336,77.0,68.66666666666667,Defender,27,,,,,,24.68532986111111,3.5,1.0,,,,193.33333333333334,13.0,27,Normal
michaelkeane,2017,8,39,2700.0,30,34,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender,24,,,,,,22.71468144044321,3.5,1.0,,,,0.23636363636363636,87.09677419354838,24,Normal
michaelkeane,2018,28,39,3136.0,33,35,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender,25,2700.0,30.0,90.0,8.0,30.0,22.71468144044321,3.5,1.0,0.0,39.0,8.0,0.23636363636363636,92.23529411764706,25,Normal
michaelkeane,2019,3,39,2711.0,31,37,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender,26,5836.0,63.0,92.63492063492065,18.0,31.5,22.71468144044321,3.5,1.0,0.0,78.0,28.0,0.23636363636363636,84.71875,26,Normal
michaelobafemi,2018,176,507,155.0,6,6,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,18,,,,,,24.85907356185008,3.0,2.0,,,,15.363636363636363,22.142857142857142,18,Normal
michaelobafemi,2019,27,507,717.0,21,31,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,19,155.0,6.0,25.83333333333333,176.0,6.0,24.85907356185008,3.0,2.0,1.0,507.0,176.0,15.363636363636363,32.59090909090909,19,Normal
michaelobafemi,2020,304,507,77.0,4,14,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,20,872.0,27.0,32.2962962962963,101.5,13.5,24.85907356185008,3.0,2.0,0.0,1014.0,27.0,15.363636363636363,15.4,20,Normal
michaelverrips,2019,11,11,0.0,0,12,0.0,0,1996-12-03,195.0,88.33333333333333,Netherlands,Medium/Medium,,,66.66666666666667,Goalkeeper,23,,,,,,23.23033092263861,3.0,0.0,,,,11.0,0.0,23,Normal
michailantonio,2016,152,578,2558.0,29,29,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,26,,,,,,25.336696545200663,4.0,2.0,,,,4.313432835820896,85.26666666666667,26,Overweight
michailantonio,2017,212,578,1423.0,21,21,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,27,2558.0,29.0,88.20689655172414,152.0,29.0,25.336696545200663,4.0,2.0,1.0,578.0,152.0,4.313432835820896,64.68181818181819,27,Overweight
michailantonio,2018,5,578,2229.0,33,35,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,28,3981.0,50.0,79.62,182.0,25.0,25.336696545200663,4.0,2.0,1.0,1156.0,212.0,4.313432835820896,65.55882352941177,28,Overweight
michailantonio,2019,112,578,1860.0,24,24,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,29,6210.0,83.0,74.81927710843374,123.0,27.666666666666668,25.336696545200663,4.0,2.0,0.0,1734.0,5.0,4.313432835820896,74.4,29,Overweight
michailantonio,2020,97,578,2053.0,26,26,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward,30,8070.0,107.0,75.42056074766356,120.25,26.75,25.336696545200663,4.0,2.0,0.0,2312.0,112.0,4.313432835820896,76.03703703703704,30,Overweight
michelvorm,2017,14,44,95.0,1,37,725.0,8,1983-10-20,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper,34,,,,,,25.317583470068083,3.0,0.0,,,,4.888888888888889,47.5,34,Overweight
michelvorm,2018,30,44,190.0,2,6,725.0,8,1983-10-20,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper,35,95.0,1.0,95.0,14.0,1.0,25.317583470068083,3.0,0.0,0.0,44.0,14.0,4.888888888888889,63.333333333333336,35,Overweight
